44,0,39,1,"2024-02-09 10:40:18.929881"
45,0,39,1,"2024-02-09 10:40:50.799612"
46,0,39,1,"2024-02-09 10:41:58.754592"
47,0,16,43,"2024-02-09 10:42:41.624994"
48,0,39,1,"2024-02-09 10:42:58.267607"
49,0,1,1,"2024-02-09 10:43:14.638827"
50,0,1,1,"2024-02-09 10:43:18.473930"
51,0,39,1,"2024-02-09 10:43:19.663393"
52,0,1,1,"2024-02-09 10:43:21.813698"
53,0,39,1,"2024-02-09 10:44:52.400424"
54,0,14,1,"2024-02-09 10:50:24.556039"
55,0,14,1,"2024-02-09 10:54:08.710721"
56,0,14,1,"2024-02-09 11:02:33.102365"
57,0,21,29,"2024-02-09 11:11:39.484818"
58,0,21,29,"2024-02-09 11:14:28.940274"
59,0,39,29,"2024-02-09 11:15:53.228354"
60,0,21,29,"2024-02-09 11:16:25.781470"
61,0,39,29,"2024-02-09 11:16:25.834401"
62,0,39,29,"2024-02-09 11:19:00.951796"
63,0,39,29,"2024-02-09 11:20:38.936537"
64,0,39,29,"2024-02-09 11:22:05.906879"
65,0,14,1,"2024-02-09 11:26:41.131119"
66,0,0,43,"2024-02-09 11:46:29.827828"
67,0,9,43,"2024-02-09 11:46:37.762294"
68,0,0,43,"2024-02-09 11:46:49.796595"
69,0,0,43,"2024-02-09 11:47:47.858682"
70,0,0,43,"2024-02-09 11:49:13.355935"
71,0,9,43,"2024-02-09 11:49:25.533972"
72,0,9,43,"2024-02-09 11:49:34.474931"
73,0,9,43,"2024-02-09 11:49:37.145839"
74,0,24,43,"2024-02-09 11:51:17.106873"
75,0,21,29,"2024-02-09 11:52:15.177562"
76,0,21,29,"2024-02-09 11:53:12.866463"
77,0,9,43,"2024-02-09 11:53:40.794066"
78,0,9,43,"2024-02-09 11:54:17.694186"
79,0,9,43,"2024-02-09 11:54:54.617390"
80,0,9,43,"2024-02-09 11:55:43.920126"
81,0,9,43,"2024-02-09 11:55:48.796163"
82,0,24,43,"2024-02-09 11:56:19.916721"
83,0,24,43,"2024-02-09 11:56:31.746425"
84,0,24,43,"2024-02-09 11:56:52.339380"
85,0,1,29,"2024-02-09 11:57:10.768807"
86,0,24,43,"2024-02-09 11:57:26.769357"
87,0,24,43,"2024-02-09 11:58:16.524307"
88,0,24,43,"2024-02-09 11:58:37.594755"
89,0,24,43,"2024-02-09 11:58:51.412215"
90,0,1,29,"2024-02-09 12:00:15.700080"
91,0,24,43,"2024-02-09 12:00:19.827222"
92,0,24,43,"2024-02-09 12:00:30.163446"
93,0,1,29,"2024-02-09 12:00:58.657289"
94,0,24,43,"2024-02-09 12:01:09.119002"
96,0,0,16,"2024-02-09 13:22:05.812749"
97,0,8,44,"2024-02-09 13:23:23.777612"
98,0,8,44,"2024-02-09 13:25:51.398338"
99,0,0,16,"2024-02-09 13:47:38.336100"
100,0,12,45,"2024-02-09 13:49:28.574439"
101,0,12,45,"2024-02-09 13:49:57.988881"
102,0,2,44,"2024-02-09 14:04:08.126035"
103,0,2,44,"2024-02-09 14:05:16.791567"
104,0,22,44,"2024-02-09 14:06:48.726283"
105,0,22,44,"2024-02-09 14:06:57.954119"
106,0,2,44,"2024-02-09 14:07:54.835941"
107,0,22,44,"2024-02-09 14:08:01.581504"
108,0,22,44,"2024-02-09 14:08:17.774619"
109,0,2,44,"2024-02-09 14:08:53.471419"
110,0,22,44,"2024-02-09 14:09:26.411749"
111,0,22,44,"2024-02-09 14:10:07.142959"
112,0,22,44,"2024-02-09 14:10:45.341844"
113,0,22,44,"2024-02-09 14:11:00.255963"
114,0,22,44,"2024-02-09 14:13:42.890246"
115,0,22,44,"2024-02-09 14:14:03.428245"
116,0,0,31,"2024-02-09 14:14:48.741404"
117,0,24,31,"2024-02-09 14:15:31.491840"
118,0,5,31,"2024-02-09 14:15:47.600947"
119,0,24,31,"2024-02-09 14:16:56.192319"
120,0,24,31,"2024-02-09 14:17:19.568287"
121,0,5,31,"2024-02-09 14:17:43.304464"
122,0,5,31,"2024-02-09 14:18:21.409407"
123,0,24,31,"2024-02-09 14:19:17.108295"
124,0,4,31,"2024-02-09 14:19:20.362301"
125,0,24,31,"2024-02-09 14:19:37.792020"
126,0,19,31,"2024-02-09 14:19:57.666536"
127,0,4,31,"2024-02-09 14:20:02.372487"
128,0,5,31,"2024-02-09 14:20:20.559478"
129,0,24,31,"2024-02-09 14:20:21.391827"
130,0,4,31,"2024-02-09 14:20:29.054681"
131,0,4,31,"2024-02-09 14:21:22.542964"
132,0,19,31,"2024-02-09 14:21:43.087365"
133,0,4,31,"2024-02-09 14:21:54.946429"
134,0,4,31,"2024-02-09 14:23:25.671380"
135,0,4,31,"2024-02-09 14:23:58.554166"
136,0,4,31,"2024-02-09 14:24:12.506345"
137,0,12,31,"2024-02-09 14:24:55.269955"
138,0,5,31,"2024-02-09 14:25:06.251287"
139,0,12,31,"2024-02-09 14:25:33.053343"
140,0,19,31,"2024-02-09 14:25:56.508837"
141,0,12,31,"2024-02-09 14:27:22.409190"
142,0,12,31,"2024-02-09 14:27:39.468650"
143,0,19,31,"2024-02-09 14:28:10.138495"
144,0,22,31,"2024-02-09 14:28:16.832170"
145,0,22,31,"2024-02-09 14:28:23.188640"
146,0,22,31,"2024-02-09 14:28:25.865135"
147,0,22,31,"2024-02-09 14:28:32.156010"
148,0,22,31,"2024-02-09 14:28:37.432003"
149,0,19,31,"2024-02-09 14:29:17.374325"
150,0,19,31,"2024-02-09 14:29:38.567895"
151,0,5,31,"2024-02-09 14:30:05.877416"
152,0,22,31,"2024-02-09 14:30:34.215000"
153,0,22,44,"2024-02-09 14:30:40.649980"
154,0,19,31,"2024-02-09 14:31:13.194355"
155,0,22,31,"2024-02-09 14:31:44.011872"
156,0,22,44,"2024-02-09 14:32:02.991297"
157,0,12,31,"2024-02-09 14:32:11.316887"
158,0,19,31,"2024-02-09 14:32:25.707119"
159,0,19,31,"2024-02-09 14:32:40.143887"
160,0,17,31,"2024-02-09 14:32:58.467859"
161,0,24,31,"2024-02-09 14:33:53.832873"
162,0,19,31,"2024-02-09 14:34:05.401668"
163,0,22,44,"2024-02-09 14:34:09.217984"
164,0,24,31,"2024-02-09 14:34:47.350914"
165,0,24,31,"2024-02-09 14:35:14.511602"
166,0,19,31,"2024-02-09 14:35:31.808107"
167,0,22,44,"2024-02-09 14:35:39.980023"
168,0,22,31,"2024-02-09 14:35:55.395315"
169,0,19,31,"2024-02-09 14:36:35.949559"
170,0,22,31,"2024-02-09 14:37:35.847401"
171,0,22,44,"2024-02-09 14:38:32.544019"
172,0,4,31,"2024-02-09 14:38:34.865277"
173,0,22,31,"2024-02-09 14:38:36.990526"
174,0,4,31,"2024-02-09 14:38:53.296003"
175,0,4,31,"2024-02-09 14:39:09.887026"
176,0,19,31,"2024-02-09 14:40:11.518321"
177,0,12,31,"2024-02-09 14:40:47.484474"
178,0,5,31,"2024-02-09 14:40:49.929287"
179,0,12,31,"2024-02-09 14:41:11.275964"
180,0,12,31,"2024-02-09 14:41:37.754109"
181,0,4,31,"2024-02-09 14:41:38.392403"
182,0,19,31,"2024-02-09 14:41:51.641422"
183,0,19,31,"2024-02-09 14:42:11.353093"
184,0,5,31,"2024-02-09 14:42:31.320681"
185,0,4,31,"2024-02-09 14:43:08.168503"
186,0,4,31,"2024-02-09 14:44:32.400711"
187,0,19,31,"2024-02-09 14:44:48.480573"
188,0,3,42,"2024-02-09 14:45:50.617880"
189,0,19,31,"2024-02-09 14:46:18.830143"
190,0,19,31,"2024-02-09 14:46:54.920526"
191,0,26,31,"2024-02-09 14:47:02.246331"
192,0,3,42,"2024-02-09 14:47:57.928604"
193,0,19,31,"2024-02-09 14:48:17.389358"
194,0,5,31,"2024-02-09 14:48:26.005582"
195,0,19,31,"2024-02-09 14:48:30.837935"
196,0,5,31,"2024-02-09 14:48:40.627026"
197,0,26,31,"2024-02-09 14:48:45.458811"
198,0,3,42,"2024-02-09 14:48:58.738448"
199,0,5,31,"2024-02-09 14:49:05.516066"
200,0,5,31,"2024-02-09 14:49:22.393288"
201,0,22,44,"2024-02-09 14:49:51.239387"
202,0,3,42,"2024-02-09 14:49:53.841986"
203,0,19,31,"2024-02-09 14:49:56.642536"
204,0,5,31,"2024-02-09 14:50:22.100954"
205,0,12,31,"2024-02-09 14:50:25.553493"
206,0,5,31,"2024-02-09 14:50:38.677430"
207,0,3,42,"2024-02-09 14:50:39.044550"
208,0,26,31,"2024-02-09 14:51:28.134636"
209,0,26,31,"2024-02-09 14:51:54.489877"
210,0,5,31,"2024-02-09 14:52:24.263479"
211,0,4,31,"2024-02-09 14:52:56.635294"
212,0,19,31,"2024-02-09 14:53:08.694734"
213,0,26,31,"2024-02-09 14:54:12.065652"
214,0,4,31,"2024-02-09 14:54:22.291894"
215,0,8,31,"2024-02-09 14:54:28.252208"
216,0,22,44,"2024-02-09 14:54:32.007478"
217,0,10,31,"2024-02-09 14:55:37.907836"
218,0,22,44,"2024-02-09 14:56:29.037641"
219,0,22,44,"2024-02-09 14:56:42.571187"
220,0,10,31,"2024-02-09 14:56:54.058611"
221,0,19,31,"2024-02-09 14:57:17.846194"
222,0,4,31,"2024-02-09 14:57:20.831599"
223,0,22,44,"2024-02-09 14:57:22.597427"
224,0,5,31,"2024-02-09 14:57:52.667708"
225,0,19,31,"2024-02-09 14:58:23.405986"
226,0,4,31,"2024-02-09 14:58:37.357229"
227,0,10,31,"2024-02-09 14:59:10.291412"
228,0,1,48,"2024-02-09 14:59:22.732848"
229,0,26,31,"2024-02-09 15:00:12.800853"
230,0,10,31,"2024-02-09 15:00:46.085499"
231,0,4,31,"2024-02-09 15:01:37.315638"
232,0,4,31,"2024-02-09 15:02:01.612829"
233,0,10,31,"2024-02-09 15:02:20.189386"
234,0,19,31,"2024-02-09 15:02:21.905578"
235,0,19,31,"2024-02-09 15:02:55.313400"
236,0,24,31,"2024-02-09 15:03:54.381112"
237,0,4,31,"2024-02-09 15:04:25.403949"
238,0,19,31,"2024-02-09 15:05:17.866481"
239,0,4,31,"2024-02-09 15:05:26.412102"
240,0,10,31,"2024-02-09 15:05:39.359124"
241,0,1,48,"2024-02-09 15:05:45.195250"
242,0,4,31,"2024-02-09 15:05:59.786495"
243,0,4,31,"2024-02-09 15:06:43.769050"
244,0,4,31,"2024-02-09 15:07:14.247820"
245,0,1,48,"2024-02-09 15:07:40.143492"
246,0,4,31,"2024-02-09 15:07:58.639108"
247,0,1,48,"2024-02-09 15:08:12.176697"
248,0,19,31,"2024-02-09 15:08:25.719293"
249,0,26,31,"2024-02-09 15:09:04.675210"
250,0,4,31,"2024-02-09 15:10:20.392533"
251,0,19,31,"2024-02-09 15:10:23.876702"
252,0,10,31,"2024-02-09 15:10:34.847085"
253,0,4,31,"2024-02-09 15:10:40.544182"
254,0,10,31,"2024-02-09 15:11:39.382232"
255,0,10,31,"2024-02-09 15:12:16.031818"
256,0,4,31,"2024-02-09 15:13:09.942104"
257,0,4,31,"2024-02-09 15:13:52.001485"
258,0,22,44,"2024-02-09 15:13:52.662702"
259,0,4,31,"2024-02-09 15:14:23.315038"
260,0,4,31,"2024-02-09 15:15:11.180322"
261,0,10,31,"2024-02-09 15:15:52.841312"
262,0,1,48,"2024-02-09 15:16:11.517281"
263,0,26,31,"2024-02-09 15:16:46.106517"
264,0,10,31,"2024-02-09 15:16:58.742630"
265,0,5,31,"2024-02-09 15:17:40.777334"
266,0,10,31,"2024-02-09 15:18:11.143547"
267,0,25,0,"2024-02-09 15:18:11.296629"
268,0,25,0,"2024-02-09 15:18:53.358367"
269,0,10,31,"2024-02-09 15:21:10.090280"
270,0,1,48,"2024-02-09 15:21:59.928553"
271,0,10,31,"2024-02-09 15:22:04.884283"
272,0,3,0,"2024-02-09 15:22:58.147606"
273,0,15,48,"2024-02-09 15:23:14.770532"
274,0,3,0,"2024-02-09 15:23:26.850216"
275,0,1,48,"2024-02-09 15:24:06.752911"
276,0,3,0,"2024-02-09 15:24:19.928367"
277,0,10,31,"2024-02-09 15:24:24.872164"
278,0,10,31,"2024-02-09 15:25:40.255437"
279,0,10,31,"2024-02-09 15:26:12.467605"
280,0,17,31,"2024-02-09 15:27:03.923207"
281,0,1,48,"2024-02-09 15:27:06.600370"
282,0,4,31,"2024-02-09 15:27:38.209153"
283,0,4,31,"2024-02-09 15:28:01.335133"
284,0,17,31,"2024-02-09 15:28:19.503299"
285,0,27,0,"2024-02-09 15:28:30.378682"
286,0,27,0,"2024-02-09 15:28:37.390879"
287,0,3,42,"2024-02-09 15:29:23.731805"
288,0,3,42,"2024-02-09 15:30:02.945942"
289,0,10,31,"2024-02-09 15:30:41.543696"
290,0,0,42,"2024-02-09 15:31:28.732365"
291,0,27,0,"2024-02-09 15:31:33.661599"
292,0,0,42,"2024-02-09 15:31:50.053167"
293,0,10,31,"2024-02-09 15:32:13.708514"
294,0,0,42,"2024-02-09 15:32:27.014175"
295,0,10,31,"2024-02-09 15:32:52.586665"
296,0,17,31,"2024-02-09 15:33:05.545212"
297,0,27,0,"2024-02-09 15:33:15.626822"
298,0,27,0,"2024-02-09 15:33:43.390828"
299,0,10,31,"2024-02-09 15:33:55.367305"
300,0,10,0,"2024-02-09 15:34:05.010832"
301,0,17,31,"2024-02-09 15:34:11.033637"
302,0,15,48,"2024-02-09 15:34:11.717890"
303,0,15,48,"2024-02-09 15:34:13.811249"
304,0,15,48,"2024-02-09 15:34:16.684582"
305,0,17,31,"2024-02-09 15:35:10.808625"
306,0,10,31,"2024-02-09 15:35:12.052350"
307,0,17,31,"2024-02-09 15:35:25.207334"
308,0,0,42,"2024-02-09 15:35:42.008497"
309,0,18,0,"2024-02-09 15:36:35.737324"
310,0,1,48,"2024-02-09 15:37:10.863587"
311,0,22,44,"2024-02-09 15:38:36.902157"
312,0,10,0,"2024-02-09 15:38:56.590470"
313,0,10,31,"2024-02-09 15:39:11.210333"
314,0,18,0,"2024-02-09 15:39:19.559718"
315,0,10,0,"2024-02-09 15:39:32.953489"
316,0,10,31,"2024-02-09 15:40:16.520105"
317,0,22,44,"2024-02-09 15:40:17.488530"
318,0,22,44,"2024-02-09 15:40:34.228191"
319,0,22,44,"2024-02-09 15:41:07.780083"
320,0,10,0,"2024-02-09 15:41:21.499734"
321,0,26,31,"2024-02-09 15:42:17.529787"
322,0,10,31,"2024-02-09 15:42:36.633832"
323,0,15,48,"2024-02-09 15:43:40.855792"
324,0,10,31,"2024-02-09 15:44:43.816141"
325,0,10,31,"2024-02-09 15:44:57.367507"
326,0,3,42,"2024-02-09 15:45:38.355952"
327,0,15,48,"2024-02-09 15:46:10.559104"
328,0,18,0,"2024-02-09 15:47:43.374029"
329,0,18,0,"2024-02-09 15:47:57.042617"
330,0,10,31,"2024-02-09 15:48:26.969130"
331,0,27,0,"2024-02-09 15:48:39.871205"
332,0,22,44,"2024-02-09 15:49:01.710464"
333,0,10,31,"2024-02-09 15:49:16.173255"
334,0,18,0,"2024-02-09 15:49:17.880380"
335,0,10,0,"2024-02-09 15:49:58.355109"
336,0,10,31,"2024-02-09 15:50:01.236979"
337,0,18,0,"2024-02-09 15:50:23.189850"
338,0,18,0,"2024-02-09 15:50:32.655412"
339,0,22,44,"2024-02-09 15:50:41.447997"
340,0,10,31,"2024-02-09 15:50:56.950934"
341,0,3,42,"2024-02-09 15:50:57.995281"
342,0,18,0,"2024-02-09 15:51:09.253187"
343,0,10,0,"2024-02-09 15:51:24.633550"
344,0,3,42,"2024-02-09 15:52:55.070068"
345,0,10,0,"2024-02-09 15:52:58.006750"
346,0,3,42,"2024-02-09 15:53:06.775748"
347,0,3,42,"2024-02-09 15:53:36.944706"
348,0,3,42,"2024-02-09 15:54:01.770478"
349,0,10,0,"2024-02-09 15:54:22.260273"
350,0,3,42,"2024-02-09 15:54:43.846666"
351,0,10,0,"2024-02-09 15:55:10.200290"
352,0,10,31,"2024-02-09 15:55:25.206939"
353,0,10,0,"2024-02-09 15:55:30.876484"
354,0,10,0,"2024-02-09 15:55:46.952735"
355,0,10,31,"2024-02-09 15:56:03.239201"
356,0,6,0,"2024-02-09 15:56:10.679206"
357,0,23,31,"2024-02-09 15:56:35.038015"
358,0,23,31,"2024-02-09 15:57:05.688985"
359,0,18,0,"2024-02-09 15:57:08.686007"
360,0,10,31,"2024-02-09 15:57:23.070539"
361,0,6,0,"2024-02-09 15:57:31.559908"
362,0,10,0,"2024-02-09 15:57:32.143078"
363,0,21,32,"2024-02-09 15:57:47.237020"
364,0,18,0,"2024-02-09 15:59:08.895568"
365,0,18,0,"2024-02-09 15:59:21.943147"
366,0,18,0,"2024-02-09 15:59:58.208127"
367,0,22,44,"2024-02-09 16:00:14.994195"
368,0,23,31,"2024-02-09 16:00:49.439235"
369,0,6,0,"2024-02-09 16:01:00.457468"
370,0,10,31,"2024-02-09 16:02:50.824170"
371,0,6,0,"2024-02-09 16:02:57.196323"
372,0,18,0,"2024-02-09 16:03:05.710076"
373,0,19,31,"2024-02-09 16:03:39.814275"
374,0,10,31,"2024-02-09 16:03:45.356080"
375,0,24,0,"2024-02-09 16:03:50.443827"
376,0,6,0,"2024-02-09 16:03:52.458058"
377,0,22,44,"2024-02-09 16:04:02.844535"
378,0,19,31,"2024-02-09 16:04:31.166713"
379,0,6,0,"2024-02-09 16:04:34.709933"
380,0,19,31,"2024-02-09 16:04:48.119381"
381,0,6,0,"2024-02-09 16:04:56.415644"
382,0,19,31,"2024-02-09 16:05:10.126108"
383,0,6,0,"2024-02-09 16:05:18.085314"
384,0,11,52,"2024-02-09 16:05:21.644985"
385,0,18,0,"2024-02-09 16:05:28.672460"
386,0,24,0,"2024-02-09 16:05:33.218010"
387,0,22,44,"2024-02-09 16:06:08.388599"
388,0,18,0,"2024-02-09 16:06:17.750673"
389,0,19,31,"2024-02-09 16:06:24.419269"
390,0,21,32,"2024-02-09 16:06:45.356174"
391,0,6,0,"2024-02-09 16:06:48.647626"
392,0,18,0,"2024-02-09 16:06:53.266833"
393,0,24,0,"2024-02-09 16:07:18.974907"
394,0,6,0,"2024-02-09 16:07:20.836161"
395,0,22,44,"2024-02-09 16:08:27.652238"
396,0,22,44,"2024-02-09 16:08:45.710886"
397,0,22,44,"2024-02-09 16:09:00.780335"
398,0,6,0,"2024-02-09 16:09:14.602143"
399,0,24,0,"2024-02-09 16:09:36.221379"
400,0,6,0,"2024-02-09 16:09:40.177567"
401,0,22,44,"2024-02-09 16:10:23.373478"
402,0,22,44,"2024-02-09 16:10:28.471658"
403,0,18,0,"2024-02-09 16:11:05.313043"
404,0,24,0,"2024-02-09 16:11:11.599735"
405,0,18,0,"2024-02-09 16:11:26.956103"
406,0,22,44,"2024-02-09 16:11:35.013724"
407,0,24,0,"2024-02-09 16:12:00.680388"
408,0,18,0,"2024-02-09 16:12:04.527654"
409,0,24,0,"2024-02-09 16:13:39.886726"
410,0,11,52,"2024-02-09 16:16:31.133260"
411,0,24,0,"2024-02-09 16:17:41.170676"
412,0,24,0,"2024-02-09 16:20:21.889335"
413,0,24,0,"2024-02-09 16:21:32.074612"
414,0,18,0,"2024-02-09 16:26:48.161447"
415,0,18,0,"2024-02-09 16:28:05.702556"
416,0,18,0,"2024-02-09 16:28:35.160045"
417,0,18,0,"2024-02-09 16:29:09.923744"
418,0,24,0,"2024-02-09 16:30:08.411398"
419,0,18,0,"2024-02-09 16:31:20.129232"
421,0,10,31,"2024-02-09 16:37:14.931149"
422,0,26,31,"2024-02-09 16:38:02.350075"
423,0,10,31,"2024-02-09 16:40:48.960495"
424,0,10,31,"2024-02-09 16:41:54.102583"
425,0,10,31,"2024-02-09 16:43:06.284852"
426,0,26,11,"2024-02-09 16:43:09.826937"
427,0,26,31,"2024-02-09 16:43:21.168892"
428,0,10,31,"2024-02-09 16:43:46.194885"
429,0,18,11,"2024-02-09 16:46:05.987483"
430,0,18,0,"2024-02-09 16:46:14.340241"
431,0,26,11,"2024-02-09 16:46:22.364966"
432,0,26,31,"2024-02-09 16:47:40.509805"
433,0,18,11,"2024-02-09 16:48:18.329496"
434,0,18,0,"2024-02-09 16:48:21.998099"
435,0,18,11,"2024-02-09 16:48:54.968349"
436,0,26,31,"2024-02-09 16:49:24.273578"
437,0,18,11,"2024-02-09 16:49:32.657233"
438,0,18,0,"2024-02-09 16:49:50.612691"
439,0,26,31,"2024-02-09 16:50:04.878038"
440,0,24,0,"2024-02-09 16:56:00.133413"
441,0,18,0,"2024-02-09 16:56:36.082163"
442,0,18,0,"2024-02-09 16:57:02.000619"
443,0,23,31,"2024-02-09 16:57:56.416059"
444,0,10,31,"2024-02-09 16:58:23.441217"
445,0,18,0,"2024-02-09 16:59:27.948851"
446,0,18,0,"2024-02-09 16:59:49.365426"
447,0,18,0,"2024-02-09 17:00:28.002084"
448,0,24,0,"2024-02-09 17:03:47.658909"
449,0,6,0,"2024-02-09 17:05:03.367900"
450,0,24,0,"2024-02-09 17:05:50.992832"
451,0,24,0,"2024-02-09 17:06:41.824550"
452,0,1,11,"2024-02-09 17:09:14.541881"
453,0,18,0,"2024-02-09 17:09:58.130745"
454,0,18,0,"2024-02-09 17:11:32.431559"
455,0,24,0,"2024-02-09 17:13:16.159680"
456,0,24,0,"2024-02-09 17:14:12.406288"
457,0,14,11,"2024-02-09 17:15:26.227458"
458,0,24,0,"2024-02-09 17:15:31.885850"
459,0,14,11,"2024-02-09 17:15:33.362457"
460,0,10,31,"2024-02-09 17:15:33.522607"
461,0,14,11,"2024-02-09 17:16:25.981264"
462,0,14,11,"2024-02-09 17:16:50.521545"
463,0,12,42,"2024-02-09 17:17:54.654288"
464,0,14,11,"2024-02-09 17:18:08.310079"
465,0,10,31,"2024-02-09 17:18:40.823668"
466,0,25,11,"2024-02-09 17:18:59.864117"
467,0,5,11,"2024-02-09 17:19:34.858501"
468,0,19,31,"2024-02-09 17:20:04.337354"
469,0,15,52,"2024-02-09 17:20:07.870224"
470,0,15,11,"2024-02-09 17:20:52.707225"
471,0,25,11,"2024-02-09 17:21:19.087898"
472,0,15,11,"2024-02-09 17:21:24.891614"
473,0,5,11,"2024-02-09 17:21:30.976338"
474,0,19,31,"2024-02-09 17:21:45.228021"
475,0,10,11,"2024-02-09 17:22:22.292058"
476,0,12,42,"2024-02-09 17:22:34.186521"
477,0,6,0,"2024-02-09 17:22:43.241045"
478,0,14,11,"2024-02-09 17:23:16.208428"
479,0,5,11,"2024-02-09 17:23:38.212976"
480,0,14,11,"2024-02-09 17:23:42.729812"
481,0,4,11,"2024-02-09 17:24:33.232390"
482,0,15,11,"2024-02-09 17:24:42.177240"
483,0,23,11,"2024-02-09 17:24:50.727844"
484,0,14,11,"2024-02-09 17:24:56.936095"
485,0,5,11,"2024-02-09 17:24:59.877914"
486,0,4,11,"2024-02-09 17:25:09.092221"
487,0,12,42,"2024-02-09 17:25:27.949347"
488,0,14,11,"2024-02-09 17:25:38.421102"
489,0,10,11,"2024-02-09 17:25:41.869576"
490,0,4,11,"2024-02-09 17:25:56.548624"
491,0,23,11,"2024-02-09 17:26:26.104316"
492,0,12,42,"2024-02-09 17:26:27.290469"
493,0,15,52,"2024-02-09 17:26:28.635872"
494,0,5,11,"2024-02-09 17:26:29.078918"
495,0,4,11,"2024-02-09 17:26:49.668829"
496,0,15,11,"2024-02-09 17:26:58.620722"
497,0,10,11,"2024-02-09 17:27:15.737199"
498,0,4,11,"2024-02-09 17:27:19.886372"
499,0,6,0,"2024-02-09 17:27:53.421697"
500,0,4,11,"2024-02-09 17:27:56.715838"
501,0,10,11,"2024-02-09 17:28:02.947379"
502,0,5,11,"2024-02-09 17:28:04.908102"
503,0,23,11,"2024-02-09 17:28:09.295082"
504,0,15,11,"2024-02-09 17:28:15.973708"
505,0,6,0,"2024-02-09 17:28:20.904757"
506,0,20,11,"2024-02-09 17:28:31.874377"
507,0,6,0,"2024-02-09 17:28:38.676498"
508,0,23,11,"2024-02-09 17:28:53.371679"
509,0,15,11,"2024-02-09 17:29:02.106177"
510,0,20,11,"2024-02-09 17:29:05.431780"
511,0,5,11,"2024-02-09 17:29:18.270393"
512,0,23,11,"2024-02-09 17:29:28.668452"
513,0,10,11,"2024-02-09 17:29:36.654857"
514,0,20,11,"2024-02-09 17:29:51.744713"
515,0,20,11,"2024-02-09 17:30:29.664467"
516,0,23,11,"2024-02-09 17:30:30.502406"
517,0,5,11,"2024-02-09 17:30:31.360413"
518,0,27,11,"2024-02-09 17:30:52.281465"
519,0,20,11,"2024-02-09 17:30:53.012521"
520,0,10,11,"2024-02-09 17:30:53.173110"
521,0,27,11,"2024-02-09 17:31:00.958463"
522,0,27,11,"2024-02-09 17:31:03.461866"
523,0,23,11,"2024-02-09 17:31:08.268899"
524,0,5,11,"2024-02-09 17:31:38.982272"
525,0,15,11,"2024-02-09 17:31:39.407273"
526,0,4,11,"2024-02-09 17:31:58.959409"
527,0,15,11,"2024-02-09 17:32:29.250825"
528,0,4,11,"2024-02-09 17:32:30.743629"
529,0,5,11,"2024-02-09 17:32:38.422623"
530,0,10,11,"2024-02-09 17:32:42.447695"
531,0,4,11,"2024-02-09 17:33:03.206988"
532,0,27,11,"2024-02-09 17:33:31.965967"
533,0,15,52,"2024-02-09 17:33:33.577614"
534,0,5,11,"2024-02-09 17:33:53.185741"
535,0,1,5,"2024-02-09 17:33:58.862554"
536,0,20,11,"2024-02-09 17:34:07.070690"
537,0,27,11,"2024-02-09 17:34:13.399914"
538,0,7,0,"2024-02-09 17:34:17.162037"
539,0,15,11,"2024-02-09 17:34:20.757194"
540,0,20,11,"2024-02-09 17:34:36.178676"
541,0,23,11,"2024-02-09 17:34:37.958607"
542,0,11,11,"2024-02-09 17:34:43.530641"
543,0,10,11,"2024-02-09 17:34:54.661504"
544,0,23,11,"2024-02-09 17:35:06.945583"
