0,0,ИВБО-06-20,2022-02-21 10:15:00.865582,2
1,20,ИВБО-06-20,2022-02-21 10:15:06.239066,2
1,14,ИВБО-06-20,2022-02-21 10:18:36.671202,2
1,27,ИВБО-06-20,2022-02-21 10:18:42.184239,2
3,15,ИВБО-06-20,2022-02-21 10:19:36.882078,2
2,8,ИВБО-06-20,2022-02-21 10:24:22.779452,2
0,23,ИВБО-06-20,2022-02-21 10:25:01.912506,2
1,0,ИКБО-01-20,2022-02-21 10:25:43.503094,2
1,7,ИВБО-06-20,2022-02-21 10:26:06.682707,2
2,27,ИВБО-06-20,2022-02-21 10:26:07.892042,2
1,30,ИВБО-06-20,2022-02-21 10:26:23.017210,2
1,9,ИВБО-06-20,2022-02-21 10:26:31.396302,2
3,27,ИВБО-06-20,2022-02-21 10:28:41.152185,2
2,20,ИВБО-06-20,2022-02-21 10:28:48.595666,2
2,5,ИВБО-06-20,2022-02-21 10:31:55.227037,2
2,26,ИВБО-06-20,2022-02-21 10:32:00.901481,2
0,4,ИВБО-06-20,2022-02-21 10:32:49.526544,2
3,0,ИКБО-01-20,2022-02-21 10:34:55.335881,2
1,23,ИВБО-06-20,2022-02-21 10:35:47.106447,2
2,25,ИВБО-06-20,2022-02-21 10:40:47.943972,2
1,0,ИВБО-06-20,2022-02-21 10:41:18.018647,2
3,8,ИВБО-06-20,2022-02-21 10:44:06.365792,2
3,5,ИВБО-06-20,2022-02-21 10:44:29.011841,2
1,4,ИВБО-06-20,2022-02-21 10:44:35.177747,2
4,27,ИВБО-06-20,2022-02-21 10:45:11.707727,2
3,20,ИВБО-06-20,2022-02-21 10:45:40.263568,2
1,16,ИВБО-06-20,2022-02-21 10:46:27.487036,2
2,30,ИВБО-06-20,2022-02-21 10:47:07.201121,2
2,14,ИВБО-06-20,2022-02-21 10:48:00.298531,2
1,24,ИВБО-06-20,2022-02-21 10:48:18.236324,2
0,18,ИМБО-01-20,2022-02-21 10:50:53.921839,2
3,25,ИВБО-06-20,2022-02-21 10:51:24.444262,2
3,6,ИВБО-06-20,2022-02-21 10:52:12.121585,2
0,4,ИВБО-05-20,2022-02-21 10:52:51.032014,2
2,22,ИВБО-06-20,2022-02-21 10:57:27.811905,2
2,9,ИВБО-06-20,2022-02-21 10:58:16.084857,2
3,14,ИВБО-06-20,2022-02-21 10:58:17.136396,2
3,30,ИВБО-06-20,2022-02-21 10:58:54.340916,2
2,14,ИКБО-06-20,2022-02-21 11:01:25.387028,2
4,8,ИВБО-06-20,2022-02-21 11:02:12.533705,2
4,20,ИВБО-06-20,2022-02-21 11:02:41.911491,2
2,7,ИВБО-06-20,2022-02-21 11:03:03.623554,2
1,4,ИВБО-05-20,2022-02-21 11:05:30.618750,2
0,6,ИВБО-05-20,2022-02-21 11:05:54.541450,2
1,6,ИВБО-05-20,2022-02-21 11:07:04.636608,2
1,18,ИМБО-01-20,2022-02-21 11:08:05.520934,2
1,17,ИВБО-06-20,2022-02-21 11:09:08.564662,2
3,9,ИВБО-06-20,2022-02-21 11:09:53.997210,2
4,15,ИВБО-06-20,2022-02-21 11:09:57.864434,2
4,15,ИКБО-01-20,2022-02-21 11:12:39.943575,2
0,17,ИВБО-06-20,2022-02-21 11:12:53.568704,2
0,18,ИВБО-06-20,2022-02-21 11:13:57.921594,2
4,14,ИВБО-06-20,2022-02-21 11:15:03.395016,2
3,7,ИВБО-06-20,2022-02-21 11:16:03.235676,2
4,25,ИВБО-06-20,2022-02-21 11:16:13.468032,2
2,4,ИВБО-05-20,2022-02-21 11:16:20.672272,2
2,0,ИВБО-06-20,2022-02-21 11:20:26.074962,2
3,4,ИВБО-05-20,2022-02-21 11:20:27.479380,2
4,26,ИВБО-06-20,2022-02-21 11:21:39.030118,2
0,16,ИКБО-08-20,2022-02-21 11:22:05.580273,2
4,14,ИКБО-01-20,2022-02-21 11:22:41.542366,2
0,2,ИВБО-05-20,2022-02-21 11:23:15.914226,2
0,39,ИМБО-02-20,2022-02-21 11:24:00.764249,2
2,6,ИВБО-05-20,2022-02-21 11:24:03.289783,2
0,15,ИВБО-05-20,2022-02-21 11:24:20.192938,2
2,24,ИВБО-06-20,2022-02-21 11:24:23.589843,2
3,14,ИКБО-01-20,2022-02-21 11:24:55.714007,2
0,8,ИВБО-05-20,2022-02-21 11:25:37.056999,2
0,25,ИВБО-05-20,2022-02-21 11:25:56.324159,2
4,30,ИВБО-06-20,2022-02-21 11:27:17.135799,2
3,6,ИВБО-05-20,2022-02-21 11:28:34.592219,2
4,4,ИВБО-05-20,2022-02-21 11:28:55.017376,2
0,39,ИМБО-01-20,2022-02-21 11:29:43.900995,2
0,0,ИМБО-01-20,2022-02-21 11:30:31.561035,2
1,15,ИВБО-05-20,2022-02-21 11:31:58.858549,2
0,16,ИМБО-01-20,2022-02-21 11:33:12.494766,2
2,17,ИВБО-06-20,2022-02-21 11:34:40.149501,2
2,23,ИВБО-06-20,2022-02-21 11:35:37.467149,2
3,22,ИВБО-06-20,2022-02-21 11:36:04.189865,2
2,18,ИМБО-01-20,2022-02-21 11:37:00.121314,2
0,20,ИМБО-01-20,2022-02-21 11:37:04.596689,2
1,8,ИВБО-05-20,2022-02-21 11:38:10.903674,2
3,17,ИВБО-06-20,2022-02-21 11:38:21.562967,2
2,6,ИВБО-06-20,2022-02-21 11:38:42.303944,2
1,18,ИВБО-06-20,2022-02-21 11:39:41.314483,2
1,2,ИВБО-05-20,2022-02-21 11:39:57.331222,2
1,0,ИМБО-01-20,2022-02-21 11:40:24.022592,2
0,20,ИНБО-01-20,2022-02-21 11:43:10.875642,2
3,23,ИВБО-06-20,2022-02-21 11:43:28.721884,2
3,18,ИМБО-01-20,2022-02-21 11:45:09.291665,2
2,15,ИВБО-05-20,2022-02-21 11:46:22.718768,2
3,0,ИВБО-06-20,2022-02-21 11:46:23.440478,2
1,39,ИМБО-02-20,2022-02-21 11:46:41.974566,2
2,0,ИМБО-01-20,2022-02-21 11:48:53.163250,2
1,13,ИКБО-06-20,2022-02-21 11:49:16.713706,2
2,2,ИВБО-05-20,2022-02-21 11:49:48.061060,2
2,8,ИВБО-05-20,2022-02-21 11:49:56.931708,2
3,15,ИВБО-05-20,2022-02-21 11:51:12.985686,2
0,17,ИМБО-01-20,2022-02-21 11:51:36.445194,2
4,6,ИВБО-05-20,2022-02-21 11:51:50.607261,2
1,16,ИМБО-01-20,2022-02-21 11:52:12.704131,2
1,25,ИВБО-05-20,2022-02-21 11:53:33.466672,2
1,20,ИМБО-01-20,2022-02-21 11:53:52.451182,2
4,6,ИВБО-06-20,2022-02-21 11:54:36.138516,2
3,8,ИВБО-05-20,2022-02-21 11:54:42.664346,2
1,16,ИКБО-08-20,2022-02-21 11:55:23.519886,2
3,2,ИВБО-05-20,2022-02-21 11:55:45.029493,2
1,13,ИВБО-06-20,2022-02-21 11:56:46.717266,2
4,5,ИВБО-06-20,2022-02-21 11:57:40.979053,2
2,4,ИВБО-06-20,2022-02-21 12:04:34.713421,2
4,17,ИВБО-06-20,2022-02-21 12:05:29.854582,2
2,16,ИКБО-08-20,2022-02-21 12:06:16.675240,2
0,11,ИКБО-06-20,2022-02-21 12:07:18.071005,2
4,9,ИВБО-06-20,2022-02-21 12:08:37.666140,2
2,18,ИВБО-06-20,2022-02-21 12:10:40.573822,2
1,20,ИНБО-01-20,2022-02-21 12:11:30.613470,2
2,20,ИНБО-01-20,2022-02-21 12:16:53.835073,2
1,11,ИКБО-06-20,2022-02-21 12:18:26.490358,2
3,20,ИНБО-01-20,2022-02-21 12:20:28.505901,2
2,11,ИКБО-06-20,2022-02-21 12:30:23.031892,2
3,16,ИКБО-08-20,2022-02-21 12:31:45.981680,2
3,11,ИКБО-06-20,2022-02-21 12:36:21.541151,2
0,13,ИКБО-06-20,2022-02-21 12:39:00.316947,2
4,20,ИНБО-01-20,2022-02-21 12:46:24.404937,2
2,13,ИКБО-06-20,2022-02-21 12:50:22.401485,2
3,13,ИКБО-06-20,2022-02-21 12:59:26.745226,2
3,39,ИМБО-02-20,2022-02-21 13:00:52.817741,2
0,15,ИНБО-05-20,2022-02-21 13:04:58.615231,2
0,8,ИНБО-05-20,2022-02-21 13:06:31.942912,2
0,39,ИНБО-05-20,2022-02-21 13:06:36.227326,2
4,2,ИВБО-05-20,2022-02-21 13:07:27.821314,2
0,29,ИНБО-05-20,2022-02-21 13:10:35.008228,2
0,25,ИНБО-05-20,2022-02-21 13:12:10.321110,2
1,15,ИНБО-05-20,2022-02-21 13:12:27.001054,2
3,25,ИВБО-05-20,2022-02-21 13:12:40.213627,2
0,24,ИНБО-05-20,2022-02-21 13:13:54.005256,2
0,17,ИНБО-05-20,2022-02-21 13:14:32.255178,2
1,25,ИНБО-05-20,2022-02-21 13:14:57.335786,2
4,13,ИКБО-06-20,2022-02-21 13:15:12.657236,2
0,6,ИНБО-05-20,2022-02-21 13:16:38.177180,2
0,18,ИНБО-05-20,2022-02-21 13:17:00.057107,2
4,25,ИВБО-05-20,2022-02-21 13:17:08.398064,2
3,14,ИКБО-06-20,2022-02-21 13:18:41.326864,2
0,14,ИНБО-05-20,2022-02-21 13:18:46.111255,2
1,8,ИНБО-05-20,2022-02-21 13:19:00.264260,2
2,15,ИНБО-05-20,2022-02-21 13:19:09.389861,2
0,19,ИНБО-05-20,2022-02-21 13:19:22.319741,2
1,9,ИНБО-08-20,2022-02-21 13:21:15.415816,2
0,26,ИНБО-05-20,2022-02-21 13:21:41.395380,2
2,25,ИНБО-05-20,2022-02-21 13:21:45.361888,2
0,7,ИНБО-05-20,2022-02-21 13:22:46.871498,2
1,17,ИНБО-05-20,2022-02-21 13:22:56.510414,2
1,24,ИНБО-05-20,2022-02-21 13:23:05.784225,2
3,15,ИНБО-05-20,2022-02-21 13:23:40.937844,2
1,24,ИВБО-05-20,2022-02-21 13:25:52.737569,2
0,0,ИНБО-05-20,2022-02-21 13:26:14.244872,2
1,29,ИНБО-05-20,2022-02-21 13:26:19.573631,2
0,10,ИНБО-05-20,2022-02-21 13:26:34.147396,2
1,14,ИНБО-05-20,2022-02-21 13:27:36.822173,2
3,25,ИНБО-05-20,2022-02-21 13:27:56.006819,2
0,3,ИНБО-05-20,2022-02-21 13:28:21.937601,2
2,24,ИНБО-05-20,2022-02-21 13:28:49.702710,2
3,1,ИКБО-06-20,2022-02-21 13:29:35.062209,2
0,16,ИНБО-05-20,2022-02-21 13:29:40.660410,2
1,19,ИНБО-05-20,2022-02-21 13:30:34.810868,2
0,11,ИНБО-05-20,2022-02-21 13:31:18.638312,2
3,24,ИНБО-05-20,2022-02-21 13:31:43.322127,2
1,7,ИНБО-05-20,2022-02-21 13:31:50.731361,2
0,5,ИНБО-05-20,2022-02-21 13:34:35.552001,2
0,0,ИКБО-02-20,2022-02-21 13:34:56.542416,2
0,21,ИНБО-05-20,2022-02-21 13:34:57.000135,2
2,14,ИНБО-05-20,2022-02-21 13:34:58.047001,2
2,19,ИНБО-05-20,2022-02-21 13:36:35.863704,2
1,26,ИНБО-05-20,2022-02-21 13:37:22.369066,2
1,10,ИНБО-05-20,2022-02-21 13:37:55.520820,2
4,15,ИНБО-05-20,2022-02-21 13:38:37.908832,2
1,18,ИНБО-05-20,2022-02-21 13:40:14.022632,2
1,6,ИНБО-05-20,2022-02-21 13:40:21.007147,2
3,14,ИНБО-05-20,2022-02-21 13:40:41.922842,2
0,2,ИНБО-05-20,2022-02-21 13:41:09.676808,2
3,8,ИНБО-05-20,2022-02-21 13:41:23.153184,2
4,25,ИНБО-05-20,2022-02-21 13:41:33.905645,2
1,0,ИНБО-05-20,2022-02-21 13:42:46.227041,2
1,3,ИНБО-05-20,2022-02-21 13:43:21.409936,2
2,29,ИНБО-05-20,2022-02-21 13:43:44.749798,2
3,19,ИНБО-05-20,2022-02-21 13:45:35.870981,2
1,5,ИНБО-05-20,2022-02-21 13:45:45.413547,2
1,11,ИНБО-05-20,2022-02-21 13:46:11.466017,2
1,0,ИКБО-02-20,2022-02-21 13:46:31.325994,2
4,1,ИКБО-06-20,2022-02-21 13:47:26.180222,2
4,14,ИКБО-06-20,2022-02-21 13:48:03.983448,2
0,21,ИКБО-09-20,2022-02-21 13:49:35.013355,2
2,6,ИНБО-05-20,2022-02-21 13:52:01.925428,2
3,29,ИНБО-05-20,2022-02-21 13:52:04.172243,2
2,8,ИНБО-05-20,2022-02-21 13:54:33.154393,2
1,21,ИНБО-05-20,2022-02-21 13:55:23.398444,2
4,19,ИНБО-05-20,2022-02-21 13:57:52.479980,2
4,14,ИНБО-05-20,2022-02-21 13:59:25.597462,2
2,26,ИНБО-05-20,2022-02-21 13:59:32.024357,2
4,8,ИНБО-05-20,2022-02-21 14:00:59.662299,2
2,18,ИНБО-05-20,2022-02-21 14:02:14.170897,2
2,10,ИНБО-05-20,2022-02-21 14:02:39.082690,2
3,6,ИНБО-05-20,2022-02-21 14:03:29.796525,2
1,16,ИНБО-05-20,2022-02-21 14:03:52.703741,2
4,11,ИКБО-06-20,2022-02-21 14:04:11.061876,2
3,26,ИНБО-05-20,2022-02-21 14:04:50.770869,2
4,24,ИНБО-05-20,2022-02-21 14:06:28.090990,2
3,7,ИНБО-05-20,2022-02-21 14:07:35.504936,2
2,17,ИНБО-05-20,2022-02-21 14:07:48.389831,2
3,10,ИНБО-05-20,2022-02-21 14:08:38.930353,2
4,29,ИНБО-05-20,2022-02-21 14:09:18.628487,2
2,11,ИНБО-05-20,2022-02-21 14:12:22.820631,2
3,18,ИНБО-05-20,2022-02-21 14:13:14.037939,2
2,5,ИНБО-05-20,2022-02-21 14:13:42.851868,2
4,6,ИНБО-05-20,2022-02-21 14:16:08.466722,2
1,2,ИНБО-05-20,2022-02-21 14:17:06.089797,2
2,0,ИНБО-05-20,2022-02-21 14:17:39.672988,2
3,5,ИНБО-05-20,2022-02-21 14:20:02.364000,2
3,11,ИНБО-05-20,2022-02-21 14:23:34.768808,2
2,21,ИНБО-05-20,2022-02-21 14:26:42.608904,2
4,7,ИНБО-05-20,2022-02-21 14:28:20.475123,2
3,0,ИНБО-05-20,2022-02-21 14:29:23.506238,2
3,17,ИНБО-05-20,2022-02-21 14:29:29.530061,2
3,3,ИНБО-05-20,2022-02-21 14:31:36.045410,2
0,9,ИМБО-01-20,2022-02-21 14:34:52.336312,2
2,16,ИНБО-05-20,2022-02-21 14:34:57.543916,2
0,27,ИНБО-05-20,2022-02-21 14:36:55.630476,2
0,23,ИКБО-01-20,2022-02-21 14:37:22.197795,2
2,2,ИНБО-05-20,2022-02-21 14:38:58.621788,2
4,10,ИНБО-05-20,2022-02-21 14:39:27.109789,2
0,2,ИМБО-01-20,2022-02-21 14:40:02.286940,2
0,26,ИВБО-08-20,2022-02-21 14:40:51.079815,2
4,26,ИНБО-05-20,2022-02-21 14:44:04.069952,2
1,23,ИКБО-01-20,2022-02-21 14:44:36.735958,2
2,0,ИКБО-02-20,2022-02-21 14:44:42.473880,2
4,18,ИНБО-05-20,2022-02-21 14:45:20.140875,2
4,0,ИНБО-05-20,2022-02-21 14:46:56.152266,2
1,2,ИМБО-01-20,2022-02-21 14:47:28.924642,2
0,4,ИНБО-05-20,2022-02-21 14:48:29.001560,2
0,13,ИМБО-01-20,2022-02-21 14:48:56.062632,2
1,9,ИМБО-01-20,2022-02-21 14:49:27.114480,2
2,23,ИКБО-01-20,2022-02-21 14:49:55.247481,2
3,16,ИНБО-05-20,2022-02-21 14:51:18.830762,2
1,4,ИНБО-05-20,2022-02-21 14:51:23.900956,2
3,23,ИКБО-01-20,2022-02-21 14:52:51.705001,2
3,0,ИКБО-02-20,2022-02-21 14:53:06.198914,2
1,23,ИНБО-05-20,2022-02-21 14:54:27.807900,2
1,17,ИМБО-01-20,2022-02-21 14:55:02.641923,2
0,1,ИНБО-05-20,2022-02-21 14:55:12.766300,2
2,20,ИМБО-01-20,2022-02-21 14:58:28.786749,2
2,2,ИМБО-01-20,2022-02-21 15:01:03.348956,2
4,23,ИКБО-01-20,2022-02-21 15:01:22.250953,2
2,1,ИКБО-06-20,2022-02-21 15:02:07.928585,2
3,20,ИМБО-01-20,2022-02-21 15:03:09.633598,2
1,1,ИНБО-05-20,2022-02-21 15:04:11.151591,2
3,2,ИМБО-01-20,2022-02-21 15:04:28.139055,2
4,5,ИНБО-05-20,2022-02-21 15:04:48.025924,2
4,11,ИНБО-05-20,2022-02-21 15:05:12.941808,2
4,15,ИВБО-05-20,2022-02-21 15:07:08.641910,2
1,21,ИКБО-09-20,2022-02-21 15:07:22.533382,2
4,2,ИМБО-01-20,2022-02-21 15:07:59.822897,2
3,2,ИНБО-05-20,2022-02-21 15:08:02.197227,2
2,23,ИНБО-05-20,2022-02-21 15:08:12.958875,2
0,14,ИМБО-01-20,2022-02-21 15:09:17.735026,2
2,9,ИМБО-01-20,2022-02-21 15:09:31.304833,2
1,13,ИМБО-01-20,2022-02-21 15:11:56.651648,2
3,23,ИНБО-05-20,2022-02-21 15:13:03.830329,2
0,8,ИМБО-01-20,2022-02-21 15:13:35.269673,2
