260,260,"2024-02-09 15:15:21.951264",2
261,261,"2024-02-09 15:16:02.096877",3
262,262,"2024-02-09 15:16:12.174510",3
263,263,"2024-02-09 15:16:52.261460",6
264,264,"2024-02-09 15:17:02.347812",3
265,265,"2024-02-09 15:17:46.708257",2
266,266,"2024-02-09 15:18:16.818265",3
267,267,"2024-02-09 15:18:16.859770",3
268,268,"2024-02-09 15:19:01.140483",2
269,269,"2024-02-09 15:21:11.446238",3
270,270,"2024-02-09 15:22:02.964027",3
271,271,"2024-02-09 15:22:13.024317",3
272,272,"2024-02-09 15:23:03.150957",3
273,273,"2024-02-09 15:23:27.191616",2
274,274,"2024-02-09 15:23:37.299342",3
275,275,"2024-02-09 15:24:08.514491",3
276,276,"2024-02-09 15:24:32.513255",2
277,277,"2024-02-09 15:24:32.585050",3
278,278,"2024-02-09 15:25:42.742424",3
279,279,"2024-02-09 15:26:12.824943",3
280,280,"2024-02-09 15:27:12.968674",3
281,281,"2024-02-09 15:27:16.747003",2
282,282,"2024-02-09 15:27:46.851563",6
283,283,"2024-02-09 15:28:11.049376",2
284,284,"2024-02-09 15:28:25.086385",2
285,285,"2024-02-09 15:28:35.163841",3
286,286,"2024-02-09 15:28:45.222102",3
287,287,"2024-02-09 15:29:25.459669",6
288,288,"2024-02-09 15:30:10.795125",2
289,289,"2024-02-09 15:30:50.955049",3
290,290,"2024-02-09 15:31:31.058904",3
291,291,"2024-02-09 15:31:41.120641",3
292,292,"2024-02-09 15:31:51.171907",3
293,293,"2024-02-09 15:32:21.271207",3
294,294,"2024-02-09 15:32:31.344862",3
295,295,"2024-02-09 15:33:01.451048",3
296,296,"2024-02-09 15:33:11.513853",6
297,297,"2024-02-09 15:33:21.580971",3
298,298,"2024-02-09 15:33:53.416092",3
299,299,"2024-02-09 15:34:03.484173",3
300,300,"2024-02-09 15:34:13.539775",3
301,301,"2024-02-09 15:34:17.558820",2
302,302,"2024-02-09 15:34:21.398844",2
303,303,"2024-02-09 15:34:35.238762",2
304,304,"2024-02-09 15:34:39.128261",2
305,305,"2024-02-09 15:35:19.307992",6
306,306,"2024-02-09 15:35:19.385619",3
307,307,"2024-02-09 15:35:33.538984",2
308,308,"2024-02-09 15:35:47.725189",2
309,309,"2024-02-09 15:36:37.908939",3
310,310,"2024-02-09 15:37:18.023989",6
311,311,"2024-02-09 15:38:40.500470",3
312,312,"2024-02-09 15:39:00.580498",3
313,313,"2024-02-09 15:39:20.668280",3
314,314,"2024-02-09 15:39:21.793890",3
315,315,"2024-02-09 15:39:41.939548",3
316,316,"2024-02-09 15:40:22.057248",3
317,317,"2024-02-09 15:40:22.104534",3
318,318,"2024-02-09 15:40:44.640580",3
319,319,"2024-02-09 15:41:16.925292",3
320,320,"2024-02-09 15:41:26.985603",3
321,321,"2024-02-09 15:42:31.139631",2
322,322,"2024-02-09 15:42:41.233824",3
323,323,"2024-02-09 15:43:45.183134",2
324,324,"2024-02-09 15:44:45.344956",3
325,325,"2024-02-09 15:45:05.418518",3
326,326,"2024-02-09 15:45:49.409109",2
327,327,"2024-02-09 15:46:23.330314",2
328,328,"2024-02-09 15:47:43.524005",3
329,329,"2024-02-09 15:48:03.610156",3
330,330,"2024-02-09 15:48:33.702065",3
331,331,"2024-02-09 15:48:47.821051",2
332,332,"2024-02-09 15:49:07.918140",3
333,333,"2024-02-09 15:49:17.978563",3
334,334,"2024-02-09 15:49:18.026106",3
335,335,"2024-02-09 15:50:08.148437",3
336,336,"2024-02-09 15:50:08.200186",3
337,337,"2024-02-09 15:50:29.742167",3
338,338,"2024-02-09 15:50:41.015086",3
339,339,"2024-02-09 15:50:53.132993",3
340,340,"2024-02-09 15:51:07.502479",2
341,341,"2024-02-09 15:51:11.599238",2
342,342,"2024-02-09 15:51:22.816942",3
343,343,"2024-02-09 15:51:32.884207",3
344,344,"2024-02-09 15:53:03.062999",6
345,345,"2024-02-09 15:53:03.111237",3
346,346,"2024-02-09 15:53:13.161435",6
347,347,"2024-02-09 15:53:43.241258",6
348,348,"2024-02-09 15:54:07.197522",2
349,349,"2024-02-09 15:54:27.303514",3
350,350,"2024-02-09 15:54:51.445532",2
351,351,"2024-02-09 15:55:11.588914",3
352,352,"2024-02-09 15:55:31.692398",6
353,353,"2024-02-09 15:55:31.756270",3
354,354,"2024-02-09 15:55:52.999403",3
355,355,"2024-02-09 15:56:13.082101",6
356,356,"2024-02-09 15:56:13.138112",3
357,357,"2024-02-09 15:56:43.224467",3
358,358,"2024-02-09 15:57:14.811213",3
359,359,"2024-02-09 15:57:14.849955",3
360,360,"2024-02-09 15:57:28.975900",2
361,361,"2024-02-09 15:57:39.037460",3
362,362,"2024-02-09 15:57:43.028224",2
363,363,"2024-02-09 15:57:53.106214",3
364,364,"2024-02-09 15:59:13.262440",3
365,365,"2024-02-09 15:59:23.313505",3
366,366,"2024-02-09 16:00:03.430654",3
367,367,"2024-02-09 16:00:26.740135",3
368,368,"2024-02-09 16:00:58.724666",3
369,369,"2024-02-09 16:01:08.805636",3
370,370,"2024-02-09 16:02:59.040362",6
371,371,"2024-02-09 16:02:59.078116",3
372,372,"2024-02-09 16:03:09.136688",3
373,373,"2024-02-09 16:03:49.262610",6
374,374,"2024-02-09 16:03:50.723354",6
375,375,"2024-02-09 16:04:00.786720",3
376,376,"2024-02-09 16:04:00.829637",3
377,377,"2024-02-09 16:04:13.630757",3
378,378,"2024-02-09 16:04:33.700064",6
379,379,"2024-02-09 16:04:43.758541",3
380,380,"2024-02-09 16:04:53.815318",6
381,381,"2024-02-09 16:05:03.875273",3
382,382,"2024-02-09 16:05:18.100082",2
383,383,"2024-02-09 16:05:32.421550",2
384,384,"2024-02-09 16:05:32.575489",3
385,385,"2024-02-09 16:05:42.638270",3
386,386,"2024-02-09 16:05:42.684333",3
387,387,"2024-02-09 16:06:15.397360",3
388,388,"2024-02-09 16:06:26.636390",3
389,389,"2024-02-09 16:06:30.644996",2
390,390,"2024-02-09 16:06:50.857554",3
391,391,"2024-02-09 16:06:50.902516",6
392,392,"2024-02-09 16:07:02.274296",3
393,393,"2024-02-09 16:07:22.363352",3
394,394,"2024-02-09 16:07:23.710645",6
395,395,"2024-02-09 16:08:36.533556",3
396,396,"2024-02-09 16:08:49.316944",3
397,397,"2024-02-09 16:09:12.136971",3
398,398,"2024-02-09 16:09:23.541869",6
399,399,"2024-02-09 16:09:43.623916",3
400,400,"2024-02-09 16:09:47.698307",2
401,401,"2024-02-09 16:10:27.842116",3
402,402,"2024-02-09 16:10:37.903866",3
403,403,"2024-02-09 16:11:09.292298",3
404,404,"2024-02-09 16:11:19.375075",3
405,405,"2024-02-09 16:11:29.449433",3
406,406,"2024-02-09 16:11:42.342660",3
407,407,"2024-02-09 16:12:02.442117",3
408,408,"2024-02-09 16:12:13.803457",3
409,409,"2024-02-09 16:13:45.212131",3
410,410,"2024-02-09 16:16:35.511279",3
411,411,"2024-02-09 16:17:45.663671",3
412,412,"2024-02-09 16:20:25.962078",3
413,413,"2024-02-09 16:21:36.117613",3
414,414,"2024-02-09 16:26:56.705948",3
415,415,"2024-02-09 16:28:08.252242",3
416,416,"2024-02-09 16:28:38.352793",3
417,417,"2024-02-09 16:29:19.952023",3
418,418,"2024-02-09 16:30:10.096750",3
419,419,"2024-02-09 16:31:21.508915",3
420,420,"2024-02-09 16:32:12.917260",3
421,421,"2024-02-09 16:37:23.425377",6
422,422,"2024-02-09 16:38:03.527204",6
423,423,"2024-02-09 16:40:53.827069",6
424,424,"2024-02-09 16:42:03.971524",6
425,425,"2024-02-09 16:43:14.145013",6
426,426,"2024-02-09 16:43:14.203051",3
427,427,"2024-02-09 16:43:24.269234",6
428,428,"2024-02-09 16:43:58.554750",2
429,429,"2024-02-09 16:46:08.847259",3
430,430,"2024-02-09 16:46:18.903885",3
431,431,"2024-02-09 16:46:33.207272",2
432,432,"2024-02-09 16:47:43.404469",6
433,433,"2024-02-09 16:48:23.506181",3
434,434,"2024-02-09 16:48:24.819199",3
435,435,"2024-02-09 16:49:09.015166",2
436,436,"2024-02-09 16:49:29.117020",6
437,437,"2024-02-09 16:49:43.327970",2
438,438,"2024-02-09 16:49:54.595118",3
439,439,"2024-02-09 16:50:18.512975",2
440,440,"2024-02-09 16:56:09.141328",3
441,441,"2024-02-09 16:56:39.237072",3
442,442,"2024-02-09 16:57:09.329885",3
443,443,"2024-02-09 16:58:01.147185",3
444,444,"2024-02-09 16:58:35.223575",2
445,445,"2024-02-09 16:59:35.381090",3
446,446,"2024-02-09 16:59:55.457834",3
447,447,"2024-02-09 17:00:36.848145",3
448,448,"2024-02-09 17:03:57.216966",3
449,449,"2024-02-09 17:05:07.445640",6
450,450,"2024-02-09 17:05:57.593584",3
451,451,"2024-02-09 17:06:49.091444",3
452,452,"2024-02-09 17:09:23.636295",2
453,453,"2024-02-09 17:10:05.374257",3
454,454,"2024-02-09 17:11:36.825286",3
455,455,"2024-02-09 17:13:17.049643",3
456,456,"2024-02-09 17:14:18.483009",3
457,457,"2024-02-09 17:15:28.651731",3
458,458,"2024-02-09 17:15:42.732295",2
459,459,"2024-02-09 17:15:42.796636",3
460,460,"2024-02-09 17:15:42.840238",6
461,461,"2024-02-09 17:16:32.966810",3
462,462,"2024-02-09 17:16:57.028585",2
463,463,"2024-02-09 17:17:57.205299",3
464,464,"2024-02-09 17:18:21.782848",2
465,465,"2024-02-09 17:18:45.822713",2
466,466,"2024-02-09 17:19:05.913111",3
467,467,"2024-02-09 17:19:36.015055",3
468,468,"2024-02-09 17:20:10.551960",2
469,469,"2024-02-09 17:20:20.647788",3
470,470,"2024-02-09 17:21:00.749490",3
471,471,"2024-02-09 17:21:20.849037",3
472,472,"2024-02-09 17:21:35.094733",2
473,473,"2024-02-09 17:21:49.502964",2
474,474,"2024-02-09 17:22:03.834653",2
475,475,"2024-02-09 17:22:23.921831",3
476,476,"2024-02-09 17:22:44.020037",3
477,477,"2024-02-09 17:22:44.075621",6
478,478,"2024-02-09 17:23:24.297623",6
479,479,"2024-02-09 17:23:44.366179",6
480,480,"2024-02-09 17:23:46.950883",6
481,481,"2024-02-09 17:24:37.069629",3
482,482,"2024-02-09 17:24:47.124011",6
483,483,"2024-02-09 17:24:57.209972",3
484,484,"2024-02-09 17:25:01.873736",2
485,485,"2024-02-09 17:25:11.989888",6
486,486,"2024-02-09 17:25:12.035109",3
487,487,"2024-02-09 17:25:32.116878",3
488,488,"2024-02-09 17:25:46.134915",2
489,489,"2024-02-09 17:25:46.186851",3
490,490,"2024-02-09 17:26:06.263669",3
491,491,"2024-02-09 17:26:26.341072",3
492,492,"2024-02-09 17:26:40.228223",2
493,493,"2024-02-09 17:26:40.291071",3
494,494,"2024-02-09 17:26:44.447238",2
495,495,"2024-02-09 17:26:54.543713",3
496,496,"2024-02-09 17:27:04.614011",6
497,497,"2024-02-09 17:27:24.684239",3
498,498,"2024-02-09 17:27:24.724232",3
499,499,"2024-02-09 17:27:54.853547",6
500,500,"2024-02-09 17:28:04.994841",3
501,501,"2024-02-09 17:28:05.051840",3
502,502,"2024-02-09 17:28:18.996315",2
503,503,"2024-02-09 17:28:19.081453",3
504,504,"2024-02-09 17:28:29.174246",6
505,505,"2024-02-09 17:28:29.231885",6
506,506,"2024-02-09 17:28:39.312082",3
507,507,"2024-02-09 17:28:40.806376",6
508,508,"2024-02-09 17:29:00.920216",3
509,509,"2024-02-09 17:29:15.305356",2
510,510,"2024-02-09 17:29:15.370519",3
511,511,"2024-02-09 17:29:29.470337",2
512,512,"2024-02-09 17:29:39.564602",3
513,513,"2024-02-09 17:29:39.608053",3
514,514,"2024-02-09 17:29:59.681734",3
515,515,"2024-02-09 17:30:29.791452",3
516,516,"2024-02-09 17:30:39.868837",3
517,517,"2024-02-09 17:30:44.229853",2
518,518,"2024-02-09 17:30:54.317674",3
519,519,"2024-02-09 17:30:58.390226",2
520,520,"2024-02-09 17:30:58.453466",3
521,521,"2024-02-09 17:31:08.534129",3
522,522,"2024-02-09 17:31:08.587804",3
523,523,"2024-02-09 17:31:08.637896",3
524,524,"2024-02-09 17:31:48.750829",6
525,525,"2024-02-09 17:31:52.684538",2
526,526,"2024-02-09 17:32:02.767700",3
527,527,"2024-02-09 17:32:32.861873",6
528,528,"2024-02-09 17:32:32.914956",3
529,529,"2024-02-09 17:32:46.797129",2
530,530,"2024-02-09 17:32:46.958646",3
531,531,"2024-02-09 17:33:10.736186",2
532,532,"2024-02-09 17:33:40.841417",3
533,533,"2024-02-09 17:33:40.889923",3
534,534,"2024-02-09 17:34:05.657089",2
535,535,"2024-02-09 17:34:05.731560",3
536,536,"2024-02-09 17:34:15.803687",6
537,537,"2024-02-09 17:34:15.853863",3
538,538,"2024-02-09 17:34:25.905496",3
539,539,"2024-02-09 17:34:29.762371",2
540,540,"2024-02-09 17:34:39.835674",6
541,541,"2024-02-09 17:34:41.199571",3
542,542,"2024-02-09 17:34:51.272994",3
543,543,"2024-02-09 17:35:06.069623",2
544,544,"2024-02-09 17:35:16.172599",3
545,545,"2024-02-09 17:35:16.213082",6
546,546,"2024-02-09 17:35:36.290728",3
547,547,"2024-02-09 17:35:46.354888",6
548,548,"2024-02-09 17:35:46.400948",6
549,549,"2024-02-09 17:36:00.288705",2
550,550,"2024-02-09 17:36:00.362848",6
551,551,"2024-02-09 17:36:10.431518",6
552,552,"2024-02-09 17:36:14.510299",2
553,553,"2024-02-09 17:36:24.592406",3
554,554,"2024-02-09 17:36:44.676680",6
555,555,"2024-02-09 17:36:54.748329",6
556,556,"2024-02-09 17:36:54.809805",6
557,557,"2024-02-09 17:36:54.870885",3
558,558,"2024-02-09 17:37:08.916036",2
559,559,"2024-02-09 17:37:19.010868",6
560,560,"2024-02-09 17:37:23.166717",2
561,561,"2024-02-09 17:37:43.262961",3
562,562,"2024-02-09 17:37:43.314848",6
563,563,"2024-02-09 17:37:54.623530",6
564,564,"2024-02-09 17:38:04.685719",3
565,565,"2024-02-09 17:38:14.752939",3
566,566,"2024-02-09 17:38:14.803034",6
567,567,"2024-02-09 17:38:39.200830",2
568,568,"2024-02-09 17:38:49.291149",6
569,569,"2024-02-09 17:39:19.444402",6
570,570,"2024-02-09 17:39:24.311826",2
571,571,"2024-02-09 17:39:28.723303",2
572,572,"2024-02-09 17:39:38.803187",6
573,573,"2024-02-09 17:39:38.847017",6
574,574,"2024-02-09 17:39:38.886539",3
575,575,"2024-02-09 17:39:40.214346",3
576,576,"2024-02-09 17:39:50.287577",6
577,577,"2024-02-09 17:39:50.333361",6
578,578,"2024-02-09 17:40:00.394826",3
579,579,"2024-02-09 17:40:10.456946",6
580,580,"2024-02-09 17:40:20.520115",3
581,581,"2024-02-09 17:40:30.576722",6
582,582,"2024-02-09 17:40:31.833376",6
583,583,"2024-02-09 17:40:41.893845",6
584,584,"2024-02-09 17:40:42.112251",6
585,585,"2024-02-09 17:41:06.528776",2
586,586,"2024-02-09 17:41:07.786401",6
587,587,"2024-02-09 17:41:21.951115",2
588,588,"2024-02-09 17:41:22.032492",6
589,589,"2024-02-09 17:41:26.142700",2
590,590,"2024-02-09 17:41:26.200006",3
591,591,"2024-02-09 17:41:36.252843",3
592,592,"2024-02-09 17:41:40.361243",2
593,593,"2024-02-09 17:41:51.817942",3
594,594,"2024-02-09 17:42:16.242132",2
595,595,"2024-02-09 17:42:30.405634",2
596,596,"2024-02-09 17:42:41.902233",6
597,597,"2024-02-09 17:42:53.155166",3
598,598,"2024-02-09 17:43:03.216485",6
599,599,"2024-02-09 17:43:04.539078",6
600,600,"2024-02-09 17:43:24.620657",6
601,601,"2024-02-09 17:43:25.828977",6
602,602,"2024-02-09 17:43:39.954058",2
603,603,"2024-02-09 17:43:40.182028",3
604,604,"2024-02-09 17:43:54.317871",2
605,605,"2024-02-09 17:43:58.295883",2
606,606,"2024-02-09 17:43:59.549908",6
607,607,"2024-02-09 17:44:11.218431",3
608,608,"2024-02-09 17:44:11.251452",3
